Referencia Product,Descripción,COSTE,Referencia Proveed,Código Proveedor,Nombre Proveedor,Códig Familia,Nombre Familia,Fecha Alta,Bajo pedido,STOCK
AC-003854,Relé individual - REL-IR4/LDP- 48DC/4X21,"3,401",2903678,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,05-10-16,bajo pedido,
AC-003855,"Soporte para señalización - STP 5-2/STTB 2,5, STTB 4, PTTB 2,5, PTTB 4","0,411",0800967,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,05-10-16,bajo pedido,
AC-003918,Caja de acero para bornas 200X300X12,"27,783",STB203012,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,14-12-16,bajo pedido,
AC-003933,Conector Pasamuros M12 PHO SACC-5P-DSI-M12MS/FS-M16,"11,074",1551671,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,21-12-16,bajo pedido,
AC-003948,Terminal Box 300x600x120 IP66,"184,635",SSTB306012,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,29-12-16,bajo pedido,
AC-003949,"Placa de montaje, 300x600","10,260",BMP3060,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,29-12-16,bajo pedido,
AC-004002,Módulo de seguridad SIRIUS 3TK2826-1CW30,"155,078",3TK2826-1CW30,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,20-01-17,bajo pedido,
AC-004012,Relé individual - REL-IR2/LDP- 24DC/2X21,"3,030",2903660,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,24-01-17,bajo pedido,
AC-004021,"Cable SAC-5P-MS/ 5,0 Recto-Recto","23,154",1507560,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,25-01-17,bajo pedido,
AC-004022,"Cable SAC-5P-MS/ 10,0 Recto-Recto","31,779",1507573,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,25-01-17,bajo pedido,
AC-004023,"Cable SAC-5P-MS/ 1,0 Recto-Acodado","11,430",1419067,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,25-01-17,bajo pedido,
AC-004024,Resistencia CANopen M12 SAC-5P-M12MS,"7,470",1507816,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,25-01-17,bajo pedido,
AC-004046,"CIRCUIT-BREAKER 9-12,5A / SIRIUS 3RV2","33,300",3RV2011-1KA10,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,01-02-17,bajo pedido,
AC-004047,"CIRCUIT BREAKER 230V 10KA, 2POLE, C, 2A","36,484",5SY4502-7,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,01-02-17,bajo pedido,
AC-004048,"Key-operated switch, 2 switch positions 1NO+1NC","22,680",3SB3601-4AD11,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,01-02-17,bajo pedido,
AC-004049,Contact block front plate mounting 1NO,"2,704",3SB34 00-0B,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,01-02-17,bajo pedido,
AC-004050,"TRANSVERSE AUX. SWITCH, 1NO+1NC","4,530",3RV29011E,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,01-02-17,bajo pedido,
AC-004051,CB 1/6-2/4 PT-BE ELEMENTO DE BASE,"7,498",2800929,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,01-02-17,bajo pedido,
AC-004052,Interruptor Termomagnético - CB TM1 12A SFB Ps,"20,991",2800844,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,01-02-17,bajo pedido,
AC-004053,Relay Module RIF-1-RPT-LV-230VAC/1X21,"5,900",2903339,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,01-02-17,bajo pedido,
AC-004054,Timer Relay - ETD-BL-1T-230-PT,"42,000",2905814,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,01-02-17,bajo pedido,
AC-004055,Timer Relay - ETD-BL-1T-ON- 10S,"33,462",2917379,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,01-02-17,bajo pedido,
AC-004056,Single Relay - REL-IR2/LDP- 24DC/2X21,"3,040",2903660,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,01-02-17,bajo pedido,
AC-004057,Resistencia de cierre M12 CANOpen SAC-5P-M12FS CAN TR,"9,630",1529344,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,01-02-17,bajo pedido,
AC-004092,Interruptor de llave 3SB3500-4AD01 ,"18,484",3SB3500-4AD01 ,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,21-02-17,bajo pedido,
AC-004107,Interruptor SIEMENS 5SY4513-7,"23,671",5SY4513-7,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,27-02-17,bajo pedido,
AC-004112,"Borne de doble piso - PTTB 1,5/S","0,648",3208511,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,28-02-17,bajo pedido,
AC-004114,"Soporte para señalización - STP 3,5-2","0,385",0830131,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,28-02-17,bajo pedido,
AC-004115,"Tapa final - D-PTTB 1,5/S","0,193",3208579,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,28-02-17,bajo pedido,
AC-004116,Soporte final - CLIPFIX 35,"0,358",3022218,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,28-02-17,bajo pedido,
AC-004117,Feed-through terminal block - UT 10,"0,672",3044160,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,28-02-17,bajo pedido,
AC-004118,"End cover - D-UT 2,5/10","0,213",3047028,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,28-02-17,bajo pedido,
AC-004119,Relé individual - REL-IR2/LDP- 24DC/2X21 2 PDTs,"3,037",2903660,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,28-02-17,bajo pedido,
AC-004120,Resistencia CANopen SAC-5P-M12FS CAN TR,"9,625",1529344,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,28-02-17,bajo pedido,
AC-004121,T distributor - SAC-5P-M12T/2XM12 VP,"10,320",1541186,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,28-02-17,bajo pedido,
AC-004125,"INTERRUPTOR DE LLAVE RONIS SB31,421,455","18,454",3SB3500-4BD01,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,02-03-17,bajo pedido,
AC-004258,Puente enchufable FBS 20-6,"3,619",3030365,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,30-03-17,bajo pedido,
AC-004259,Puente enchufable FBS 10-8,"2,235",3030323,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,30-03-17,bajo pedido,
AC-004290,Conector de válvula SACC-VB-3CON-M16/A-1L-SV 24V,"2,623",1452149,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,05-04-17,bajo pedido,
AC-004379,Interruptor Termomagnético - CB TM1 8A SFB P,"20,992",2800842,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,21-04-17,bajo pedido,
AC-004380,Capuchón roscado - PROT-M12 MS-PA-CHAIN-EYE-DM14,"2,163",1456200,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,21-04-17,bajo pedido,
AC-004390,"CIRCUIT BREAKER 230V 10KA, 2POLE, C, 16A","23,010",5SY4516-7,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,25-04-17,bajo pedido,
AC-004586,Puente enchufable - FBS 2-16,"0,840",3005963,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,06-07-17,bajo pedido,
AC-004587,Relé individual - REL-IR2/LDP- 48DC/2X21,"3,040",2903661,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,07-07-17,bajo pedido,
AC-004588,Relé individual - REL-PR2- 24DC/2X21,"0,000",2903698,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,07-07-17,bajo pedido,
AC-004589,Zócalo de relé - RIF-4-BPT/3X21,"0,000",2900961,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,07-07-17,bajo pedido,
AC-004590,Módulo de relés - PLC-RPT- 48DC/21,"0,000",2900301,003088,"T2S - TECNOLOGIA, SERVICIOS Y SOLUCIONES T2S, S.L.",00005,ELECTRICIDAD,07-07-17,bajo pedido,
AC-000442,ENROLLADOR DE CABLE 40 M 4X2,"826,000",,002079,TALLER MECANICO FORTUNY,00005,ELECTRICIDAD,05-05-11,bajo pedido,
AC-000872,ENROLLADOR DE CABLE FAL51C2,"365,393",FAL51C2,002079,TALLER MECANICO FORTUNY,00005,ELECTRICIDAD,23-01-13,bajo pedido,
AC-003887,Resorte espiral de enrollador cable (muelle C2 20x0.6 + cazoleta CC2),"36,580",M C2 20X6+C CC2,002079,TALLER MECANICO FORTUNY,00008,MONTAJES,18-10-16,bajo pedido,
AC-001262,6804-300-003 PALANCA FRENO PIE,"98,000",,003248,"TALLERES JHL, S.L.",00007,MECANICA,21-04-14,bajo pedido,
AC-001263,6804-400-003 PALANCA ACELERADOR,"77,000",,003248,"TALLERES JHL, S.L.",00007,MECANICA,21-04-14,bajo pedido,
AC-003104,Arandela Puente 6927-000-004,"22,000",,003248,"TALLERES JHL, S.L.",00007,MECANICA,16-11-15,bajo pedido,
AC-003105,Chapa Vertical Reductor 6927-101-002,"189,000",,003248,"TALLERES JHL, S.L.",00007,MECANICA,16-11-15,bajo pedido,
AC-003106,Tapa Cogida Redcutor 6927-101-005,"249,000",,003248,"TALLERES JHL, S.L.",00007,MECANICA,16-11-15,bajo pedido,
AC-001865,POLEA DENTADA 25-40-T10-40 ALUMINIO,"23,150",,003086,"TDP-TRANSMISIONES DE POTENCIA, S.L.",00007,MECANICA,11-08-15,bajo pedido,
AC-003639,"CADENA 3/4"" SIMPLE","5,680",94.002.637,003086,"TDP-TRANSMISIONES DE POTENCIA, S.L.",00007,MECANICA,08-06-16,bajo pedido,
AC-003640,"DISCO Z-10 3/4"" SIMPLE","1,640",158.000.164,003086,"TDP-TRANSMISIONES DE POTENCIA, S.L.",00007,MECANICA,08-06-16,bajo pedido,
AC-003641,"DISCO Z-13 3/4"" SIMPLE","2,420",158.006.433,003086,"TDP-TRANSMISIONES DE POTENCIA, S.L.",00007,MECANICA,08-06-16,bajo pedido,
AC-003950,Correa dentada 16-T5-860,"16,155",245.002.656,003086,"TDP-TRANSMISIONES DE POTENCIA, S.L.",00007,MECANICA,29-12-16,bajo pedido,
AC-004228,"PIÑON Z-11 3/4"" SIMPLE","4,626",158.002.058,003086,"TDP-TRANSMISIONES DE POTENCIA, S.L.",00007,MECANICA,23-03-17,bajo pedido,
AC-004229,"PIÑON Z-14 3/4"" SIMPLE","7,101",158.002.233,003086,"TDP-TRANSMISIONES DE POTENCIA, S.L.",00007,MECANICA,23-03-17,bajo pedido,
AC-004501,"ENGRANAJE RECTO Z-56 MOD-1,5","6,580",158.000.900,003086,"TDP-TRANSMISIONES DE POTENCIA, S.L.",00007,MECANICA,08-06-17,bajo pedido,
AC-000865,CANCAMO FA-50-1,"4,405",FA-50-1,002036,TEC CONTAINER S.A.,00007,MECANICA,17-01-13,bajo pedido,
AC-000963,ANILLA FA-57-1,"2,961",FA-57-1,002036,TEC CONTAINER S.A.,00007,MECANICA,20-05-13,bajo pedido,
AC-000964,TWISTLOCK TL-16,"43,900", TL-16,002036,TEC CONTAINER S.A.,00008,MONTAJES,13-05-13,bajo pedido,
AC-003701,Anilla FA-50-1,"5,030",FA-50-1,002036,TEC CONTAINER S.A.,00007,MECANICA,28-06-16,bajo pedido,
AC-003871,Anilla FA-01-1 (50T),"19,807",500116,002036,TEC CONTAINER S.A.,00008,MONTAJES,11-10-16,bajo pedido,
AC-001643,FUELLE DTA-6799,"772,000",3033407,003335,TECNIFUELLE,00007,MECANICA,23-03-15,bajo pedido,
AC-000558,ACOPLAMIENTO COMPOLASTIC ACP 214,"496,010",,003121,TECNOPOWER S.L.,00007,MECANICA,06-09-11,bajo pedido,
AC-000636,CARDAN L165+15_07.058.610,"232,230",,003121,TECNOPOWER S.L.,00007,MECANICA,23-02-12,bajo pedido,
AC-000677,ACTUADOR LINEAL 24V C.50MM 12MM/S,"95,270",,003121,TECNOPOWER S.L.,00007,MECANICA,08-03-12,bajo pedido,
AC-000846,ENGRANAJE RECTO M=0.7 Z=75,"3,750",,003121,TECNOPOWER S.L.,00007,MECANICA,13-11-12,bajo pedido,
AC-001251,REENVIO ANGULAR APEX AT110 L REL3,"580,800",AT110L REL 3,003121,TECNOPOWER S.L.,00007,MECANICA,14-04-14,bajo pedido,
AC-001252,ACOPLAMIENTO ELASTICO MORDAZA KUZ-KK-32-22/22,"54,052",KUZ-KK-32-22/22,003121,TECNOPOWER S.L.,00007,MECANICA,14-04-14,bajo pedido,
AC-001387,REDUCTOR PLANETARIO APEX PE155 i=25,"438,564",,003121,TECNOPOWER S.L.,00007,MECANICA,09-10-14,bajo pedido,
AC-001396,"REDUCTOR PLANETARIO APEX PE155, i=100","437,505",,003121,TECNOPOWER S.L.,00007,MECANICA,13-10-14,bajo pedido,
AC-001397,REDUCTOR PLANETARIO APEX PE155 i=50,"474,428",,003121,TECNOPOWER S.L.,00007,MECANICA,13-10-14,bajo pedido,
AC-001422,REDUCTOR PLANETARIO PE155 i50,"489,260",,003121,TECNOPOWER S.L.,00007,MECANICA,05-11-14,bajo pedido,
AC-001521,BRIDA ESPECIAL MOTOR AME REDUCTOR APEX,"133,440",,003121,TECNOPOWER S.L.,00007,MECANICA,02-12-14,bajo pedido,
AC-001727,REDUCTOR APEX AD110 I:70,"919,500",,003121,TECNOPOWER S.L.,00007,MECANICA,08-06-15,bajo pedido,
AC-003195,HUSILLO GSZ-5-RN R:4:1,"412,300",GSZ-5-RN,003121,TECNOPOWER S.L.,00007,MECANICA,04-12-15,bajo pedido,
AC-003196,HUSILLO INOXIDABLE Tr20x4,"0,000",GSZ-5--RN,003121,TECNOPOWER S.L.,00007,MECANICA,04-12-15,bajo pedido,
AC-003197,TUERCA POLIMERO Z-10-FFDM,"0,000",Z-10-FFDM,003121,TECNOPOWER S.L.,00007,MECANICA,04-12-15,bajo pedido,
AC-003198,SOPORTE HUSILLO  Z-10-GLP,"0,000",Z-10-GLP,003121,TECNOPOWER S.L.,00007,MECANICA,04-12-15,bajo pedido,
AC-003201,REENVIO ANGULAR KGZ-5-T-1,"235,840",KGZ-5-T-1,003121,TECNOPOWER S.L.,00007,MECANICA,04-12-15,bajo pedido,
AC-003202,REENVIO ANGULAR KGZ-5-L-1,"194,630",KGZ-5-L-1,003121,TECNOPOWER S.L.,00007,MECANICA,04-12-15,bajo pedido,
AC-003203,ACOPLAMIENTO KUZ-KK-16-11/11,"26,500",KUZ-KK-16-11/11,003121,TECNOPOWER S.L.,00007,MECANICA,04-12-15,bajo pedido,
AC-003204,ACOPLAMIENTO VWZ-30,"69,590",VWZ-30,003121,TECNOPOWER S.L.,00007,MECANICA,04-12-15,bajo pedido,
AC-003212,TUERCA COMPLETA BRONCE EFM 30 x 3,"50,730",BRL-11132-3,003121,TECNOPOWER S.L.,00007,MECANICA,10-12-15,bajo pedido,
AC-003213,Husillo TR30 paso 3 S/P 6875-220-002 en AISI-304,"83,550",,003121,TECNOPOWER S.L.,00007,MECANICA,10-12-15,bajo pedido,
AC-003441,ACOPLAMIENTO VWZ-60,"139,850",VWZ-60,003121,TECNOPOWER S.L.,00007,MECANICA,10-03-16,bajo pedido,
AC-003515,REDUCTOR PLANETARIO APEX PEII155-025 (para motor METALROTA 151-B5-90-NV),"627,000",PEII15502524,003121,TECNOPOWER S.L.,00006,RODADURA,11-04-16,bajo pedido,
AC-003537,REDUCTOR PLANETARIO APEX PEII050 i=20,"256,880",PEII05002008,003121,TECNOPOWER S.L.,00007,MECANICA,21-04-16,bajo pedido,
AC-003538,REDUCTOR PLANETARIO APEX PEIIR050 i=20 (90º),"371,320",PEIIR05002011,003121,TECNOPOWER S.L.,00007,MECANICA,21-04-16,bajo pedido,
AC-003687,REDUCTOR PLANETARIO APEX PEII155 i=25 J<8 D24,"627,000",PEII15502524,003121,TECNOPOWER S.L.,00007,MECANICA,21-06-16,bajo pedido,
AC-003986,Buje sujección B-19/27,"9,870",CXB19,003121,TECNOPOWER S.L.,00007,MECANICA,17-01-17,bajo pedido,
AC-003987,Buje sujección B-10,"8,560",CXB10,003121,TECNOPOWER S.L.,00007,MECANICA,17-01-17,bajo pedido,
AC-004080,Acoplamiento VWZ-60-LA 1400 D1-16-D2-28mm,"179,430",VWZ-60LA1400D1-16D,003121,TECNOPOWER S.L.,00007,MECANICA,14-02-17,bajo pedido,
AC-004081,REENVIO ANGULAR APEX ATB075 L Rel. 2 J<6' S2 ACERO,"324,500",ATB075L002S2,003121,TECNOPOWER S.L.,00007,MECANICA,14-02-17,bajo pedido,
AC-004082,"JUNTA UNIVERSAL CONJ. TELESCOPICO 02,032,300 L-600+7100 D1: 14 + CHAV / D2: 16 + CHAV","178,200",,003121,TECNOPOWER S.L.,00007,MECANICA,14-02-17,bajo pedido,
AC-004083,ELEVADOR Z-10-RN R:4:1 al final del husillo = 259 mm,"322,400",Z-10-RN R:4:1,003121,TECNOPOWER S.L.,00007,MECANICA,14-02-17,bajo pedido,
AC-000528,REF. 034.001.994   CASQUILLO,"0,000",034001994,001109,KIROW LEIPZIG,00025,KIROW,13-07-11,bajo pedido,
AC-004085,POLEA METRICA 21 AT5 18,"41,630",P21AT518,003121,TECNOPOWER S.L.,00007,MECANICA,14-02-17,bajo pedido,
AC-004086,CORREA DENTADA PU10 AT5 255,"6,730",10AT5255,003121,TECNOPOWER S.L.,00007,MECANICA,14-02-17,bajo pedido,
AC-004095,ANILLO DE CONTRACCIÓN F 110x155,"110,000",F 110X155,003121,TECNOPOWER S.L.,00007,MECANICA,22-02-17,bajo pedido,
AC-004178,REDUCTOR PLANTEARIO APEX PDR064 REL. i=30,"413,000",PDR064100,003121,TECNOPOWER S.L.,00007,MECANICA,14-03-17,bajo pedido,
AC-004179,ACTUADOR LINEAL LAS1-1 C.100mm v.8/12mm/s 24V FCI,"74,800",LAS1-1-1-100-24,003121,TECNOPOWER S.L.,00007,MECANICA,14-03-17,bajo pedido,
AC-004209,ENGRANAJE RECTO RESINA M=1 Z=45,"3,790",119-010-045,003121,TECNOPOWER S.L.,00007,MECANICA,22-03-17,bajo pedido,
AC-004210,ACOPLAMIENTO VWZ-40 LA=1031MM,"105,610",ZIMM-11132-8,003121,TECNOPOWER S.L.,00007,MECANICA,22-03-17,bajo pedido,
AC-004211,ACOPLAMIENTO VWZ-40 LA=492MM,"88,200",ZIMM-11132-7,003121,TECNOPOWER S.L.,00007,MECANICA,22-03-17,bajo pedido,
AC-004558,REENVIO ANGULAR DZ-QB FO.11 TAM.86 BR.80 B5 RAT.1.3,"350,670",QB1186380B5,003121,TECNOPOWER S.L.,00007,MECANICA,27-06-17,bajo pedido,
AC-004598,Acoplamiento VWZ-60 LA 625 D1 18- D2 24 + chaveta (en ambos ejes),"160,610",VWZ-60LA625D118-D2,003121,TECNOPOWER S.L.,00007,MECANICA,11-07-17,bajo pedido,
AC-004599,REENVIO ANGULAR APEX ATB090 L Rel. 3 J<6' S2 ACERO,"340,600",ATB090L003S2,003121,TECNOPOWER S.L.,00007,MECANICA,11-07-17,bajo pedido,
AC-004600,ELEVADOR Z-35-RN R:7:1 husillo Tr 40x7 // L 312 mm,"546,540",Z-35-RN,003121,TECNOPOWER S.L.,00007,MECANICA,11-07-17,bajo pedido,
AC-004601,TUERCA COMPLETA BRONCE EFM 40 x 7,"73,500",NFEFM407,003121,TECNOPOWER S.L.,00007,MECANICA,11-07-17,bajo pedido,
AC-004602,POLEA METRICA 21 AT5 28 CON PRISIONERO Y CHAVETERO (para husillo eje 19),"46,630",P21AT528,003121,TECNOPOWER S.L.,00007,MECANICA,11-07-17,bajo pedido,
AC-004603,POLEA METRICA 21 AT5 28 CON PRISIONERO (para encoder eje 10),"36,630",P21AT528,003121,TECNOPOWER S.L.,00007,MECANICA,11-07-17,bajo pedido,
AC-004604,CORREA DENTADA PU10 AT5 375 distancia entre centro 117 mm,"7,350",10AT5375,003121,TECNOPOWER S.L.,00007,MECANICA,11-07-17,bajo pedido,
AC-004605,JUNTA UNIVERSAL 02.050.300 L=677+80mm Diam.ext Ø50mm,"252,480",JU,003121,TECNOPOWER S.L.,00007,MECANICA,11-07-17,bajo pedido,
AC-004606,JUNTA UNIVERSAL 02.050.300 L=527+80mm Diam.ext Ø50mm,"248,580",JU,003121,TECNOPOWER S.L.,00007,MECANICA,11-07-17,bajo pedido,
AC-004621,BUJES DE SUJECCIÓN CONEX B-32/43,"21,030",CXB32,003121,TECNOPOWER S.L.,00007,MECANICA,20-07-17,bajo pedido,
AC-004622,BUJES DE SUJECCIÓN CONEX B-30/41,"0,000",CXB30,003121,TECNOPOWER S.L.,00007,MECANICA,20-07-17,bajo pedido,
AC-001189,EMBRAGUE ENSA VZDZ40,"1.450,000",,003297,TELECO FRENI SRL,00007,MECANICA,12-03-14,bajo pedido,
AC-001819,EMBRAGUE VZDZ20-2-3-1+PLATE FA20,"1.100,000",,003297,TELECO FRENI SRL,00007,MECANICA,20-07-15,bajo pedido,
AC-000325,FABRICACION DTA-6335,"18.500,000",,002073,"TEYME, S.A.",00010,VEHICULOS DTA,21-09-10,bajo pedido,
AC-000463,FABRICACION REMOLQUE BOMBARDIER,"20.000,000",,002073,"TEYME, S.A.",00011,VEHICULOS DTA,10-05-11,bajo pedido,
AC-000952,CORONA DE GIRO E.750.20.00.C,"462,725",E.750.20.00.C,003245,TGB RODAMIENTOS S.L.,00006,RODADURA,06-05-13,bajo pedido,
AC-000986,CORONA DE GIRO TGE435,"635,000",TGE435,003245,TGB RODAMIENTOS S.L.,00007,MECANICA,11-06-13,bajo pedido,
AC-000987,CORONA DE GIRO TGE314,"535,000",TGE314,003245,TGB RODAMIENTOS S.L.,00007,MECANICA,11-06-13,bajo pedido,
AC-001071,CORONA GIRO SIN DIENTES,"445,000",SD.616.20.00.B,003245,TGB RODAMIENTOS S.L.,00007,MECANICA,23-10-13,bajo pedido,
AC-001445,CORONA DE GIRO E.850.20.00.C,"532,437",E.850.20.00.C,003245,TGB RODAMIENTOS S.L.,00007,MECANICA,11-11-14,bajo pedido,
AC-001673,CORONA DE GIRO SD.616.20.00.B,"445,000",SD.616.20.00.B,003245,TGB RODAMIENTOS S.L.,00007,MECANICA,15-04-15,bajo pedido,
AC-001690,CORONA GIRO TGB SD.750.20.00.C,"495,000", SD.750.20.00.C,003245,TGB RODAMIENTOS S.L.,00007,MECANICA,12-05-15,bajo pedido,
AC-001812,CORONA DE GIRO E.950.20.00.C,"675,000",E.950.20.00.C,003245,TGB RODAMIENTOS S.L.,00007,MECANICA,17-07-15,bajo pedido,
AC-001901,CORONA I.1200.20.00.C ZBL.20.1094.200-1SPTN,"775,000",,003245,TGB RODAMIENTOS S.L.,00007,MECANICA,02-09-15,bajo pedido,
AC-003001,CORONA GIRO TGB SD.505.20.00.C,"285,000",SD.505.20.00.C,003245,TGB RODAMIENTOS S.L.,00007,MECANICA,30-10-15,bajo pedido,
AC-003865,CORONA GIRO E.1200.25.00.B,"750,000",E.1200.25.00.B,003245,TGB RODAMIENTOS S.L.,00007,MECANICA,07-10-16,bajo pedido,
AC-004077,CORONA RU 124G-UU-CC0-P5 ISB  (giro pista exterior),"320,400",RU 124G-UU-CC0-P5,003245,TGB RODAMIENTOS S.L.,00007,MECANICA,14-02-17,bajo pedido,
AC-004415,Conector: HAN; macho; Han D; PIN: 25; 25+PE; tamaño 16A; 250V,"6,580",09210253001,003542,"TME - TRANSFER MULTISORT ELEKTRONIK, S.L.U.",00005,ELECTRICIDAD,05-05-17,bajo pedido,
AC-003253,"REDUCTOR RUEDA RRTD 1701 I/88,23 RF26 S-D LC/KC25-45","1.746,000",GENREGGIANA,003465,TRANSMISIONES ELECTROMECANICAS SL,00005,ELECTRICIDAD,17-12-15,bajo pedido,
AC-000185,REDUCTOR RUEDA + REDUCTOR EN ÁNGULO,"1.315,000",,002061,"TRANSMISIONES TAMARGO Y SEVILLA, S.L.",00007,MECANICA,26-07-10,bajo pedido,
AC-000217,"REDUCTOR 705C2Hi=22+RE111FSi=3,48+ME112+BARRA ESTRIADABF10 (40x36x250)","2.110,000",,002061,"TRANSMISIONES TAMARGO Y SEVILLA, S.L.",00007,MECANICA,30-11-10,bajo pedido,
AC-000312,REDUCTOR DTA-6335,"2.095,000",,002061,"TRANSMISIONES TAMARGO Y SEVILLA, S.L.",00007,MECANICA,20-09-10,bajo pedido,
AC-000519,"REDUCTOR 705C2H i=35 + PRE-REDUCTOR RE111FS i=5,77 + ME090 + BARRA ESTRIADA BF10 + ACEITE","2.277,500",,002061,"TRANSMISIONES TAMARGO Y SEVILLA, S.L.",00006,RODADURA,05-07-11,bajo pedido,
AC-000629,REDUCTOR CC30 + 705C2 i=169 + ME 100 (28-250) Conjunto montado y lubricado.,"2.460,000",,002061,"TRANSMISIONES TAMARGO Y SEVILLA, S.L.",00007,MECANICA,21-02-12,bajo pedido,
AC-000659,"REDUCTOR RUEDA EH-212-SC i=50 ND+RE111FS i=3,48+ST+BZ","1.235,000",EH-212,002061,"TRANSMISIONES TAMARGO Y SEVILLA, S.L.",00006,RODADURA,01-03-12,bajo pedido,
